timestamp,source_ip,destination_ip,packet_size,malicious
2024-11-17 13:20:44.084766,10.0.0.1,10.0.0.2,479,0
2024-11-17 13:20:45.084766,172.16.0.1,172.16.0.2,210,0
2024-11-17 13:20:46.084766,192.168.1.2,10.0.0.2,664,0
2024-11-17 13:20:47.084766,192.168.1.2,192.168.1.100,23,0
2024-11-17 13:20:48.084766,192.168.1.1,172.16.0.2,774,0
2024-11-17 13:20:49.084766,10.0.0.1,172.16.0.2,840,0
2024-11-17 13:20:50.084766,192.168.1.1,192.168.1.101,972,0
2024-11-17 13:20:51.084766,10.0.0.1,10.0.0.2,248,0
2024-11-17 13:20:52.084766,192.168.1.1,192.168.1.100,1157,0
2024-11-17 13:20:53.084766,10.0.0.1,192.168.1.101,864,0
2024-11-17 13:20:54.084766,10.0.0.1,192.168.1.101,589,0
2024-11-17 13:20:55.084766,172.16.0.1,192.168.1.100,834,0
2024-11-17 13:20:56.084766,192.168.1.2,192.168.1.100,720,0
2024-11-17 13:20:57.084766,172.16.0.1,192.168.1.100,230,0
2024-11-17 13:20:58.084766,172.16.0.1,192.168.1.100,517,0
2024-11-17 13:20:59.084766,10.0.0.1,192.168.1.101,1279,0
2024-11-17 13:21:00.084766,192.168.1.2,192.168.1.100,703,0
2024-11-17 13:21:01.084766,172.16.0.1,192.168.1.101,898,0
2024-11-17 13:21:02.084766,192.168.1.1,192.168.1.101,1446,0
2024-11-17 13:21:03.084766,192.168.1.1,192.168.1.101,921,1
2024-11-17 13:21:04.084766,192.168.1.1,172.16.0.2,223,0
2024-11-17 13:21:05.084766,172.16.0.1,192.168.1.100,986,0
2024-11-17 13:21:06.084766,192.168.1.1,10.0.0.2,569,0
2024-11-17 13:21:07.084766,192.168.1.1,192.168.1.100,821,0
2024-11-17 13:21:08.084766,192.168.1.1,10.0.0.2,850,0
2024-11-17 13:21:09.084766,192.168.1.2,192.168.1.101,1119,0
2024-11-17 13:21:10.084766,172.16.0.1,192.168.1.100,1186,0
2024-11-17 13:21:11.084766,192.168.1.1,192.168.1.101,980,0
2024-11-17 13:21:12.084766,10.0.0.1,192.168.1.100,1241,0
2024-11-17 13:21:13.084766,10.0.0.1,192.168.1.100,417,0
2024-11-17 13:21:14.084766,192.168.1.2,192.168.1.101,1314,0
2024-11-17 13:21:15.084766,192.168.1.2,172.16.0.2,739,0
2024-11-17 13:21:16.084766,172.16.0.1,192.168.1.100,315,0
2024-11-17 13:21:17.084766,10.0.0.1,192.168.1.100,1200,0
2024-11-17 13:21:18.084766,172.16.0.1,192.168.1.100,820,0
2024-11-17 13:21:19.084766,192.168.1.1,192.168.1.101,612,0
2024-11-17 13:21:20.084766,192.168.1.2,192.168.1.101,1126,0
2024-11-17 13:21:21.084766,10.0.0.1,10.0.0.2,518,0
2024-11-17 13:21:22.084766,172.16.0.1,172.16.0.2,1041,0
2024-11-17 13:21:23.084766,192.168.1.1,192.168.1.100,432,0
2024-11-17 13:21:24.084766,192.168.1.2,192.168.1.101,858,1
2024-11-17 13:21:25.084766,192.168.1.2,192.168.1.101,97,0
2024-11-17 13:21:26.084766,192.168.1.1,172.16.0.2,1150,0
2024-11-17 13:21:27.084766,172.16.0.1,172.16.0.2,779,0
2024-11-17 13:21:28.084766,192.168.1.1,192.168.1.100,848,0
2024-11-17 13:21:29.084766,192.168.1.2,192.168.1.101,1454,0
2024-11-17 13:21:30.084766,192.168.1.1,172.16.0.2,543,0
2024-11-17 13:21:31.084766,172.16.0.1,10.0.0.2,295,0
2024-11-17 13:21:32.084766,172.16.0.1,192.168.1.101,1407,0
2024-11-17 13:21:33.084766,192.168.1.1,192.168.1.101,407,0
2024-11-17 13:21:34.084766,192.168.1.2,192.168.1.100,854,0
2024-11-17 13:21:35.084766,192.168.1.2,192.168.1.100,643,0
2024-11-17 13:21:36.084766,172.16.0.1,192.168.1.101,651,0
2024-11-17 13:21:37.084766,192.168.1.2,10.0.0.2,186,0
2024-11-17 13:21:38.084766,172.16.0.1,172.16.0.2,44,0
2024-11-17 13:21:39.084766,192.168.1.2,172.16.0.2,406,0
2024-11-17 13:21:40.084766,192.168.1.1,172.16.0.2,1427,0
2024-11-17 13:21:41.084766,172.16.0.1,172.16.0.2,897,0
2024-11-17 13:21:42.084766,10.0.0.1,192.168.1.100,651,0
2024-11-17 13:21:43.084766,172.16.0.1,10.0.0.2,694,0
2024-11-17 13:21:44.084766,172.16.0.1,192.168.1.101,1378,0
2024-11-17 13:21:45.084766,10.0.0.1,172.16.0.2,663,0
2024-11-17 13:21:46.084766,172.16.0.1,192.168.1.100,1022,0
2024-11-17 13:21:47.084766,192.168.1.1,192.168.1.101,535,0
2024-11-17 13:21:48.084766,192.168.1.2,172.16.0.2,797,0
2024-11-17 13:21:49.084766,172.16.0.1,172.16.0.2,182,1
2024-11-17 13:21:50.084766,192.168.1.2,192.168.1.100,751,0
2024-11-17 13:21:51.084766,10.0.0.1,10.0.0.2,381,1
2024-11-17 13:21:52.084766,172.16.0.1,172.16.0.2,163,0
2024-11-17 13:21:53.084766,172.16.0.1,172.16.0.2,480,0
2024-11-17 13:21:54.084766,192.168.1.1,172.16.0.2,1093,0
2024-11-17 13:21:55.084766,172.16.0.1,192.168.1.100,959,0
2024-11-17 13:21:56.084766,172.16.0.1,192.168.1.100,1163,0
2024-11-17 13:21:57.084766,10.0.0.1,192.168.1.100,27,0
2024-11-17 13:21:58.084766,10.0.0.1,192.168.1.100,1322,0
2024-11-17 13:21:59.084766,172.16.0.1,192.168.1.100,814,0
2024-11-17 13:22:00.084766,192.168.1.1,192.168.1.100,429,0
2024-11-17 13:22:01.084766,172.16.0.1,172.16.0.2,103,0
2024-11-17 13:22:02.084766,192.168.1.1,10.0.0.2,1035,0
2024-11-17 13:22:03.084766,192.168.1.1,192.168.1.100,1224,0
2024-11-17 13:22:04.084766,10.0.0.1,192.168.1.101,27,0
2024-11-17 13:22:05.084766,192.168.1.1,10.0.0.2,1019,0
2024-11-17 13:22:06.084766,172.16.0.1,172.16.0.2,156,0
2024-11-17 13:22:07.084766,192.168.1.2,172.16.0.2,236,0
2024-11-17 13:22:08.084766,172.16.0.1,192.168.1.101,103,0
2024-11-17 13:22:09.084766,172.16.0.1,192.168.1.101,510,0
2024-11-17 13:22:10.084766,10.0.0.1,192.168.1.100,1320,0
2024-11-17 13:22:11.084766,192.168.1.1,192.168.1.101,1003,0
2024-11-17 13:22:12.084766,192.168.1.1,172.16.0.2,21,0
2024-11-17 13:22:13.084766,172.16.0.1,192.168.1.100,954,0
2024-11-17 13:22:14.084766,192.168.1.2,172.16.0.2,549,0
2024-11-17 13:22:15.084766,192.168.1.2,192.168.1.100,167,0
2024-11-17 13:22:16.084766,192.168.1.2,172.16.0.2,230,0
2024-11-17 13:22:17.084766,172.16.0.1,192.168.1.101,465,0
2024-11-17 13:22:18.084766,172.16.0.1,192.168.1.101,1064,0
2024-11-17 13:22:19.084766,192.168.1.2,192.168.1.101,521,1
2024-11-17 13:22:20.084766,192.168.1.1,10.0.0.2,1325,0
2024-11-17 13:22:21.084766,10.0.0.1,192.168.1.100,495,0
2024-11-17 13:22:22.084766,192.168.1.2,192.168.1.100,880,0
2024-11-17 13:22:23.084766,172.16.0.1,10.0.0.2,1214,0
2024-11-17 13:22:24.084766,192.168.1.1,10.0.0.2,1393,0
2024-11-17 13:22:25.084766,192.168.1.1,10.0.0.2,1082,0
2024-11-17 13:22:26.084766,192.168.1.1,192.168.1.100,551,0
2024-11-17 13:22:27.084766,192.168.1.2,192.168.1.100,278,0
2024-11-17 13:22:28.084766,172.16.0.1,172.16.0.2,1308,0
2024-11-17 13:22:29.084766,192.168.1.2,172.16.0.2,77,0
2024-11-17 13:22:30.084766,192.168.1.1,172.16.0.2,463,0
2024-11-17 13:22:31.084766,192.168.1.2,172.16.0.2,949,0
2024-11-17 13:22:32.084766,10.0.0.1,172.16.0.2,1495,1
2024-11-17 13:22:33.084766,192.168.1.2,10.0.0.2,811,1
2024-11-17 13:22:34.084766,10.0.0.1,10.0.0.2,131,0
2024-11-17 13:22:35.084766,172.16.0.1,10.0.0.2,143,0
2024-11-17 13:22:36.084766,192.168.1.2,192.168.1.101,501,0
2024-11-17 13:22:37.084766,10.0.0.1,172.16.0.2,1117,0
2024-11-17 13:22:38.084766,192.168.1.2,192.168.1.100,177,0
2024-11-17 13:22:39.084766,192.168.1.2,192.168.1.100,1044,0
2024-11-17 13:22:40.084766,192.168.1.2,192.168.1.100,1077,0
2024-11-17 13:22:41.084766,10.0.0.1,10.0.0.2,454,0
2024-11-17 13:22:42.084766,192.168.1.1,192.168.1.100,790,0
2024-11-17 13:22:43.084766,192.168.1.1,192.168.1.100,1272,0
2024-11-17 13:22:44.084766,172.16.0.1,192.168.1.100,1285,0
2024-11-17 13:22:45.084766,192.168.1.1,172.16.0.2,1299,0
2024-11-17 13:22:46.084766,10.0.0.1,10.0.0.2,696,0
2024-11-17 13:22:47.084766,172.16.0.1,192.168.1.101,455,0
2024-11-17 13:22:48.084766,172.16.0.1,192.168.1.100,1468,0
2024-11-17 13:22:49.084766,172.16.0.1,192.168.1.101,422,0
2024-11-17 13:22:50.084766,192.168.1.2,10.0.0.2,605,0
2024-11-17 13:22:51.084766,172.16.0.1,10.0.0.2,571,0
2024-11-17 13:22:52.084766,192.168.1.1,192.168.1.100,376,0
2024-11-17 13:22:53.084766,172.16.0.1,192.168.1.100,188,0
2024-11-17 13:22:54.084766,192.168.1.2,192.168.1.100,957,0
2024-11-17 13:22:55.084766,172.16.0.1,192.168.1.100,400,1
2024-11-17 13:22:56.084766,192.168.1.2,192.168.1.100,240,0
2024-11-17 13:22:57.084766,172.16.0.1,192.168.1.101,218,0
2024-11-17 13:22:58.084766,10.0.0.1,10.0.0.2,821,0
2024-11-17 13:22:59.084766,192.168.1.2,10.0.0.2,309,0
2024-11-17 13:23:00.084766,192.168.1.2,192.168.1.101,663,0
2024-11-17 13:23:01.084766,10.0.0.1,172.16.0.2,360,0
2024-11-17 13:23:02.084766,192.168.1.1,172.16.0.2,502,0
2024-11-17 13:23:03.084766,192.168.1.1,10.0.0.2,926,0
2024-11-17 13:23:04.084766,172.16.0.1,172.16.0.2,871,0
2024-11-17 13:23:05.084766,172.16.0.1,10.0.0.2,354,0
2024-11-17 13:23:06.084766,172.16.0.1,172.16.0.2,502,0
2024-11-17 13:23:07.084766,172.16.0.1,10.0.0.2,1441,0
2024-11-17 13:23:08.084766,192.168.1.2,10.0.0.2,355,0
2024-11-17 13:23:09.084766,10.0.0.1,192.168.1.101,717,0
2024-11-17 13:23:10.084766,192.168.1.1,10.0.0.2,1273,0
2024-11-17 13:23:11.084766,192.168.1.1,10.0.0.2,1117,1
2024-11-17 13:23:12.084766,192.168.1.2,192.168.1.101,867,0
2024-11-17 13:23:13.084766,10.0.0.1,192.168.1.100,1238,0
2024-11-17 13:23:14.084766,192.168.1.1,172.16.0.2,422,0
2024-11-17 13:23:15.084766,10.0.0.1,10.0.0.2,516,0
2024-11-17 13:23:16.084766,172.16.0.1,192.168.1.101,717,0
2024-11-17 13:23:17.084766,192.168.1.2,192.168.1.100,234,0
2024-11-17 13:23:18.084766,10.0.0.1,10.0.0.2,1338,0
2024-11-17 13:23:19.084766,10.0.0.1,10.0.0.2,1492,0
2024-11-17 13:23:20.084766,172.16.0.1,172.16.0.2,479,0
2024-11-17 13:23:21.084766,192.168.1.1,172.16.0.2,600,0
2024-11-17 13:23:22.084766,10.0.0.1,172.16.0.2,426,0
2024-11-17 13:23:23.084766,192.168.1.1,192.168.1.100,1041,0
2024-11-17 13:23:24.084766,192.168.1.2,172.16.0.2,1279,0
2024-11-17 13:23:25.084766,192.168.1.2,172.16.0.2,490,0
2024-11-17 13:23:26.084766,10.0.0.1,192.168.1.100,801,0
2024-11-17 13:23:27.084766,172.16.0.1,192.168.1.100,570,0
2024-11-17 13:23:28.084766,172.16.0.1,192.168.1.101,1423,0
2024-11-17 13:23:29.084766,192.168.1.1,192.168.1.100,519,0
2024-11-17 13:23:30.084766,192.168.1.1,192.168.1.100,1019,0
2024-11-17 13:23:31.084766,10.0.0.1,192.168.1.100,1248,0
2024-11-17 13:23:32.084766,192.168.1.2,10.0.0.2,634,0
2024-11-17 13:23:33.084766,10.0.0.1,192.168.1.100,1348,0
2024-11-17 13:23:34.084766,10.0.0.1,172.16.0.2,554,0
2024-11-17 13:23:35.084766,192.168.1.2,172.16.0.2,638,0
2024-11-17 13:23:36.084766,192.168.1.2,192.168.1.101,358,0
2024-11-17 13:23:37.084766,192.168.1.2,192.168.1.100,900,1
2024-11-17 13:23:38.084766,172.16.0.1,192.168.1.101,828,1
2024-11-17 13:23:39.084766,10.0.0.1,192.168.1.101,810,0
2024-11-17 13:23:40.084766,10.0.0.1,192.168.1.100,349,0
2024-11-17 13:23:41.084766,192.168.1.2,192.168.1.101,1496,0
2024-11-17 13:23:42.084766,192.168.1.2,172.16.0.2,1009,0
2024-11-17 13:23:43.084766,172.16.0.1,172.16.0.2,1316,1
2024-11-17 13:23:44.084766,10.0.0.1,192.168.1.101,1111,0
2024-11-17 13:23:45.084766,192.168.1.2,192.168.1.100,1147,0
2024-11-17 13:23:46.084766,172.16.0.1,192.168.1.100,128,0
2024-11-17 13:23:47.084766,10.0.0.1,10.0.0.2,721,0
2024-11-17 13:23:48.084766,10.0.0.1,172.16.0.2,361,0
2024-11-17 13:23:49.084766,10.0.0.1,192.168.1.100,302,0
2024-11-17 13:23:50.084766,192.168.1.2,192.168.1.101,1063,0
2024-11-17 13:23:51.084766,10.0.0.1,10.0.0.2,329,0
2024-11-17 13:23:52.084766,172.16.0.1,192.168.1.100,232,0
2024-11-17 13:23:53.084766,192.168.1.1,192.168.1.100,36,0
2024-11-17 13:23:54.084766,192.168.1.1,10.0.0.2,411,0
2024-11-17 13:23:55.084766,192.168.1.2,192.168.1.100,293,0
2024-11-17 13:23:56.084766,172.16.0.1,192.168.1.100,1075,0
2024-11-17 13:23:57.084766,10.0.0.1,192.168.1.100,1267,0
2024-11-17 13:23:58.084766,172.16.0.1,192.168.1.101,447,0
2024-11-17 13:23:59.084766,192.168.1.1,192.168.1.100,1337,0
2024-11-17 13:24:00.084766,10.0.0.1,192.168.1.100,48,0
2024-11-17 13:24:01.084766,10.0.0.1,192.168.1.101,343,0
2024-11-17 13:24:02.084766,172.16.0.1,10.0.0.2,47,0
2024-11-17 13:24:03.084766,172.16.0.1,192.168.1.101,638,0
2024-11-17 13:24:04.084766,192.168.1.2,192.168.1.101,521,0
2024-11-17 13:24:05.084766,10.0.0.1,172.16.0.2,1473,0
2024-11-17 13:24:06.084766,10.0.0.1,172.16.0.2,719,0
2024-11-17 13:24:07.084766,172.16.0.1,192.168.1.101,709,0
2024-11-17 13:24:08.084766,172.16.0.1,172.16.0.2,1388,0
2024-11-17 13:24:09.084766,10.0.0.1,192.168.1.101,117,0
2024-11-17 13:24:10.084766,172.16.0.1,172.16.0.2,217,0
2024-11-17 13:24:11.084766,192.168.1.1,10.0.0.2,473,0
2024-11-17 13:24:12.084766,172.16.0.1,192.168.1.101,770,0
2024-11-17 13:24:13.084766,192.168.1.2,172.16.0.2,989,0
2024-11-17 13:24:14.084766,192.168.1.1,172.16.0.2,732,0
2024-11-17 13:24:15.084766,172.16.0.1,192.168.1.100,780,0
2024-11-17 13:24:16.084766,192.168.1.2,172.16.0.2,810,0
2024-11-17 13:24:17.084766,10.0.0.1,192.168.1.101,1429,0
2024-11-17 13:24:18.084766,10.0.0.1,172.16.0.2,1021,0
2024-11-17 13:24:19.084766,10.0.0.1,192.168.1.100,1236,0
2024-11-17 13:24:20.084766,172.16.0.1,192.168.1.101,854,0
2024-11-17 13:24:21.084766,192.168.1.2,192.168.1.100,178,0
2024-11-17 13:24:22.084766,10.0.0.1,172.16.0.2,1232,0
2024-11-17 13:24:23.084766,10.0.0.1,192.168.1.101,970,0
2024-11-17 13:24:24.084766,192.168.1.1,172.16.0.2,308,0
2024-11-17 13:24:25.084766,192.168.1.1,192.168.1.100,240,0
2024-11-17 13:24:26.084766,192.168.1.1,172.16.0.2,733,0
2024-11-17 13:24:27.084766,192.168.1.2,172.16.0.2,1125,0
2024-11-17 13:24:28.084766,192.168.1.2,192.168.1.101,464,0
2024-11-17 13:24:29.084766,192.168.1.2,192.168.1.100,1305,1
2024-11-17 13:24:30.084766,10.0.0.1,172.16.0.2,1012,0
2024-11-17 13:24:31.084766,192.168.1.2,192.168.1.101,287,0
2024-11-17 13:24:32.084766,10.0.0.1,10.0.0.2,98,0
2024-11-17 13:24:33.084766,172.16.0.1,10.0.0.2,1304,0
2024-11-17 13:24:34.084766,10.0.0.1,192.168.1.101,350,0
2024-11-17 13:24:35.084766,172.16.0.1,172.16.0.2,338,0
2024-11-17 13:24:36.084766,192.168.1.2,192.168.1.100,848,0
2024-11-17 13:24:37.084766,192.168.1.1,192.168.1.101,933,0
2024-11-17 13:24:38.084766,192.168.1.2,10.0.0.2,1046,0
2024-11-17 13:24:39.084766,192.168.1.2,172.16.0.2,113,0
2024-11-17 13:24:40.084766,10.0.0.1,172.16.0.2,1414,0
2024-11-17 13:24:41.084766,10.0.0.1,192.168.1.101,453,0
2024-11-17 13:24:42.084766,192.168.1.2,192.168.1.100,1366,0
2024-11-17 13:24:43.084766,192.168.1.1,172.16.0.2,67,0
2024-11-17 13:24:44.084766,192.168.1.2,192.168.1.101,54,0
2024-11-17 13:24:45.084766,10.0.0.1,10.0.0.2,1257,0
2024-11-17 13:24:46.084766,192.168.1.2,192.168.1.101,522,0
2024-11-17 13:24:47.084766,172.16.0.1,10.0.0.2,617,0
2024-11-17 13:24:48.084766,10.0.0.1,10.0.0.2,985,0
2024-11-17 13:24:49.084766,10.0.0.1,192.168.1.100,1439,0
2024-11-17 13:24:50.084766,192.168.1.2,192.168.1.101,356,0
2024-11-17 13:24:51.084766,192.168.1.2,172.16.0.2,225,0
2024-11-17 13:24:52.084766,192.168.1.2,192.168.1.101,626,0
2024-11-17 13:24:53.084766,192.168.1.2,192.168.1.101,475,0
2024-11-17 13:24:54.084766,10.0.0.1,172.16.0.2,1385,0
2024-11-17 13:24:55.084766,10.0.0.1,172.16.0.2,58,0
2024-11-17 13:24:56.084766,172.16.0.1,10.0.0.2,321,0
2024-11-17 13:24:57.084766,192.168.1.2,192.168.1.100,979,0
2024-11-17 13:24:58.084766,192.168.1.2,192.168.1.100,421,0
2024-11-17 13:24:59.084766,192.168.1.1,192.168.1.101,725,0
2024-11-17 13:25:00.084766,192.168.1.1,172.16.0.2,524,0
2024-11-17 13:25:01.084766,172.16.0.1,192.168.1.101,169,0
2024-11-17 13:25:02.084766,192.168.1.2,10.0.0.2,757,0
2024-11-17 13:25:03.084766,10.0.0.1,192.168.1.101,749,0
2024-11-17 13:25:04.084766,172.16.0.1,172.16.0.2,747,0
2024-11-17 13:25:05.084766,10.0.0.1,10.0.0.2,159,0
2024-11-17 13:25:06.084766,172.16.0.1,172.16.0.2,1114,0
2024-11-17 13:25:07.084766,172.16.0.1,172.16.0.2,178,0
2024-11-17 13:25:08.084766,172.16.0.1,192.168.1.100,1408,0
2024-11-17 13:25:09.084766,192.168.1.2,172.16.0.2,638,0
2024-11-17 13:25:10.084766,192.168.1.2,172.16.0.2,1372,1
2024-11-17 13:25:11.084766,172.16.0.1,192.168.1.101,30,0
2024-11-17 13:25:12.084766,192.168.1.1,192.168.1.101,262,0
2024-11-17 13:25:13.084766,192.168.1.2,10.0.0.2,74,0
2024-11-17 13:25:14.084766,192.168.1.1,172.16.0.2,1430,0
2024-11-17 13:25:15.084766,172.16.0.1,192.168.1.100,864,0
2024-11-17 13:25:16.084766,172.16.0.1,10.0.0.2,272,0
2024-11-17 13:25:17.084766,192.168.1.1,192.168.1.100,887,0
2024-11-17 13:25:18.084766,10.0.0.1,10.0.0.2,1388,0
2024-11-17 13:25:19.084766,192.168.1.1,172.16.0.2,962,0
2024-11-17 13:25:20.084766,10.0.0.1,192.168.1.100,1001,0
2024-11-17 13:25:21.084766,10.0.0.1,192.168.1.101,998,0
2024-11-17 13:25:22.084766,172.16.0.1,10.0.0.2,193,0
2024-11-17 13:25:23.084766,192.168.1.1,192.168.1.101,1018,0
2024-11-17 13:25:24.084766,192.168.1.2,172.16.0.2,78,0
2024-11-17 13:25:25.084766,192.168.1.1,192.168.1.101,1034,0
2024-11-17 13:25:26.084766,192.168.1.1,172.16.0.2,330,0
2024-11-17 13:25:27.084766,172.16.0.1,192.168.1.100,593,0
2024-11-17 13:25:28.084766,192.168.1.2,10.0.0.2,1167,0
2024-11-17 13:25:29.084766,172.16.0.1,192.168.1.100,206,0
2024-11-17 13:25:30.084766,192.168.1.1,192.168.1.101,851,1
2024-11-17 13:25:31.084766,172.16.0.1,172.16.0.2,1115,1
2024-11-17 13:25:32.084766,192.168.1.2,172.16.0.2,132,0
2024-11-17 13:25:33.084766,192.168.1.1,192.168.1.100,786,0
2024-11-17 13:25:34.084766,192.168.1.2,192.168.1.101,1008,0
2024-11-17 13:25:35.084766,192.168.1.2,10.0.0.2,376,0
2024-11-17 13:25:36.084766,192.168.1.2,172.16.0.2,1102,0
2024-11-17 13:25:37.084766,172.16.0.1,192.168.1.101,533,0
2024-11-17 13:25:38.084766,192.168.1.1,192.168.1.101,586,0
2024-11-17 13:25:39.084766,192.168.1.1,192.168.1.101,1187,0
2024-11-17 13:25:40.084766,192.168.1.1,192.168.1.100,1434,0
2024-11-17 13:25:41.084766,192.168.1.2,192.168.1.101,1230,0
2024-11-17 13:25:42.084766,192.168.1.1,172.16.0.2,439,0
2024-11-17 13:25:43.084766,172.16.0.1,172.16.0.2,1477,0
2024-11-17 13:25:44.084766,192.168.1.2,192.168.1.101,614,0
2024-11-17 13:25:45.084766,192.168.1.2,10.0.0.2,912,0
2024-11-17 13:25:46.084766,172.16.0.1,10.0.0.2,1133,0
2024-11-17 13:25:47.084766,10.0.0.1,10.0.0.2,352,0
2024-11-17 13:25:48.084766,172.16.0.1,10.0.0.2,951,0
2024-11-17 13:25:49.084766,192.168.1.1,172.16.0.2,1203,0
2024-11-17 13:25:50.084766,192.168.1.2,10.0.0.2,225,0
2024-11-17 13:25:51.084766,192.168.1.1,172.16.0.2,284,0
2024-11-17 13:25:52.084766,172.16.0.1,172.16.0.2,1349,0
2024-11-17 13:25:53.084766,10.0.0.1,192.168.1.100,1417,0
2024-11-17 13:25:54.084766,192.168.1.1,172.16.0.2,134,0
2024-11-17 13:25:55.084766,172.16.0.1,192.168.1.101,1106,0
2024-11-17 13:25:56.084766,192.168.1.2,192.168.1.100,431,0
2024-11-17 13:25:57.084766,192.168.1.1,10.0.0.2,749,0
2024-11-17 13:25:58.084766,192.168.1.1,192.168.1.100,1235,0
2024-11-17 13:25:59.084766,192.168.1.2,172.16.0.2,1259,0
2024-11-17 13:26:00.084766,10.0.0.1,172.16.0.2,39,0
2024-11-17 13:26:01.084766,192.168.1.1,10.0.0.2,1156,0
2024-11-17 13:26:02.084766,172.16.0.1,10.0.0.2,548,0
2024-11-17 13:26:03.084766,192.168.1.1,192.168.1.100,139,0
2024-11-17 13:26:04.084766,192.168.1.1,192.168.1.101,889,0
2024-11-17 13:26:05.084766,10.0.0.1,192.168.1.100,499,0
2024-11-17 13:26:06.084766,172.16.0.1,172.16.0.2,1001,0
2024-11-17 13:26:07.084766,172.16.0.1,192.168.1.101,916,0
2024-11-17 13:26:08.084766,172.16.0.1,192.168.1.101,1194,0
2024-11-17 13:26:09.084766,172.16.0.1,192.168.1.101,38,0
2024-11-17 13:26:10.084766,192.168.1.2,192.168.1.100,1368,0
2024-11-17 13:26:11.084766,192.168.1.2,172.16.0.2,390,0
2024-11-17 13:26:12.084766,10.0.0.1,192.168.1.101,517,0
2024-11-17 13:26:13.084766,192.168.1.2,192.168.1.101,936,0
2024-11-17 13:26:14.084766,172.16.0.1,10.0.0.2,1125,0
2024-11-17 13:26:15.084766,192.168.1.2,192.168.1.101,78,0
2024-11-17 13:26:16.084766,192.168.1.2,172.16.0.2,210,0
2024-11-17 13:26:17.084766,10.0.0.1,172.16.0.2,832,0
2024-11-17 13:26:18.084766,172.16.0.1,172.16.0.2,509,0
2024-11-17 13:26:19.084766,172.16.0.1,192.168.1.100,669,0
2024-11-17 13:26:20.084766,172.16.0.1,10.0.0.2,751,0
2024-11-17 13:26:21.084766,192.168.1.1,192.168.1.101,414,0
2024-11-17 13:26:22.084766,192.168.1.1,192.168.1.100,324,0
2024-11-17 13:26:23.084766,192.168.1.1,192.168.1.101,1117,0
2024-11-17 13:26:24.084766,10.0.0.1,192.168.1.101,1457,0
2024-11-17 13:26:25.084766,192.168.1.1,172.16.0.2,456,0
2024-11-17 13:26:26.084766,10.0.0.1,10.0.0.2,575,0
2024-11-17 13:26:27.084766,192.168.1.1,192.168.1.100,1265,0
2024-11-17 13:26:28.084766,192.168.1.1,192.168.1.101,1412,0
2024-11-17 13:26:29.084766,192.168.1.1,192.168.1.101,1165,0
2024-11-17 13:26:30.084766,192.168.1.2,172.16.0.2,71,0
2024-11-17 13:26:31.084766,192.168.1.2,172.16.0.2,1293,0
2024-11-17 13:26:32.084766,192.168.1.2,172.16.0.2,1048,0
2024-11-17 13:26:33.084766,192.168.1.2,192.168.1.101,525,0
2024-11-17 13:26:34.084766,10.0.0.1,172.16.0.2,631,0
2024-11-17 13:26:35.084766,10.0.0.1,192.168.1.101,290,0
2024-11-17 13:26:36.084766,10.0.0.1,192.168.1.101,1286,0
2024-11-17 13:26:37.084766,10.0.0.1,192.168.1.101,1077,0
2024-11-17 13:26:38.084766,10.0.0.1,10.0.0.2,839,0
2024-11-17 13:26:39.084766,172.16.0.1,192.168.1.101,336,0
2024-11-17 13:26:40.084766,172.16.0.1,10.0.0.2,597,0
2024-11-17 13:26:41.084766,172.16.0.1,192.168.1.101,1340,0
2024-11-17 13:26:42.084766,192.168.1.1,172.16.0.2,1157,0
2024-11-17 13:26:43.084766,172.16.0.1,192.168.1.101,1484,0
2024-11-17 13:26:44.084766,172.16.0.1,192.168.1.100,1018,0
2024-11-17 13:26:45.084766,172.16.0.1,192.168.1.101,77,0
2024-11-17 13:26:46.084766,10.0.0.1,192.168.1.101,157,0
2024-11-17 13:26:47.084766,172.16.0.1,192.168.1.100,1061,0
2024-11-17 13:26:48.084766,10.0.0.1,192.168.1.100,763,0
2024-11-17 13:26:49.084766,10.0.0.1,192.168.1.101,579,0
2024-11-17 13:26:50.084766,172.16.0.1,192.168.1.100,1329,0
2024-11-17 13:26:51.084766,192.168.1.2,192.168.1.101,188,0
2024-11-17 13:26:52.084766,10.0.0.1,192.168.1.101,1316,0
2024-11-17 13:26:53.084766,172.16.0.1,10.0.0.2,361,0
2024-11-17 13:26:54.084766,172.16.0.1,10.0.0.2,863,0
2024-11-17 13:26:55.084766,192.168.1.1,172.16.0.2,186,0
2024-11-17 13:26:56.084766,10.0.0.1,192.168.1.101,1246,0
2024-11-17 13:26:57.084766,192.168.1.1,192.168.1.101,544,0
2024-11-17 13:26:58.084766,172.16.0.1,192.168.1.101,656,0
2024-11-17 13:26:59.084766,192.168.1.2,192.168.1.101,1305,0
2024-11-17 13:27:00.084766,172.16.0.1,10.0.0.2,1047,0
2024-11-17 13:27:01.084766,192.168.1.2,192.168.1.100,62,0
2024-11-17 13:27:02.084766,192.168.1.1,172.16.0.2,936,0
2024-11-17 13:27:03.084766,192.168.1.1,192.168.1.100,1455,0
2024-11-17 13:27:04.084766,192.168.1.1,172.16.0.2,128,0
2024-11-17 13:27:05.084766,10.0.0.1,192.168.1.100,311,0
2024-11-17 13:27:06.084766,192.168.1.2,172.16.0.2,82,0
2024-11-17 13:27:07.084766,192.168.1.1,192.168.1.101,95,1
