timestamp,source_ip,destination_ip,packet_size,malicious,anomaly
2024-11-17 13:00:07.311743,192.168.1.1,172.16.0.2,1151,0,0
2024-11-17 13:00:08.311743,10.0.0.1,10.0.0.2,885,0,0
2024-11-17 13:00:09.311743,192.168.1.2,192.168.1.101,1156,0,0
2024-11-17 13:00:10.311743,192.168.1.2,192.168.1.100,346,0,0
2024-11-17 13:00:11.311743,192.168.1.2,10.0.0.2,170,0,0
2024-11-17 13:00:12.311743,172.16.0.1,192.168.1.100,1424,0,0
2024-11-17 13:00:13.311743,172.16.0.1,192.168.1.100,913,0,0
2024-11-17 13:00:14.311743,172.16.0.1,10.0.0.2,870,0,0
2024-11-17 13:00:15.311743,10.0.0.1,10.0.0.2,1471,0,1
2024-11-17 13:00:16.311743,10.0.0.1,192.168.1.101,518,0,0
2024-11-17 13:00:17.311743,172.16.0.1,192.168.1.101,1212,0,0
2024-11-17 13:00:18.311743,172.16.0.1,172.16.0.2,214,0,0
2024-11-17 13:00:19.311743,10.0.0.1,10.0.0.2,947,0,0
2024-11-17 13:00:20.311743,10.0.0.1,192.168.1.101,149,0,0
2024-11-17 13:00:21.311743,192.168.1.2,10.0.0.2,975,0,0
2024-11-17 13:00:22.311743,192.168.1.2,192.168.1.101,587,0,0
2024-11-17 13:00:23.311743,172.16.0.1,192.168.1.101,440,0,0
2024-11-17 13:00:24.311743,192.168.1.2,172.16.0.2,97,0,0
2024-11-17 13:00:25.311743,172.16.0.1,192.168.1.101,1182,0,0
2024-11-17 13:00:26.311743,10.0.0.1,192.168.1.100,699,0,0
2024-11-17 13:00:27.311743,192.168.1.1,172.16.0.2,1449,0,0
2024-11-17 13:00:28.311743,172.16.0.1,172.16.0.2,1141,0,0
2024-11-17 13:00:29.311743,192.168.1.1,172.16.0.2,1380,0,0
2024-11-17 13:00:30.311743,172.16.0.1,172.16.0.2,1035,0,0
2024-11-17 13:00:31.311743,192.168.1.1,172.16.0.2,735,0,0
2024-11-17 13:00:32.311743,172.16.0.1,172.16.0.2,28,0,1
2024-11-17 13:00:33.311743,192.168.1.2,192.168.1.100,219,0,0
2024-11-17 13:00:34.311743,10.0.0.1,192.168.1.101,741,0,0
2024-11-17 13:00:35.311743,172.16.0.1,192.168.1.100,1252,0,0
2024-11-17 13:00:36.311743,192.168.1.1,172.16.0.2,1304,0,0
2024-11-17 13:00:37.311743,192.168.1.1,192.168.1.101,509,0,0
2024-11-17 13:00:38.311743,192.168.1.2,192.168.1.101,306,0,0
2024-11-17 13:00:39.311743,172.16.0.1,172.16.0.2,534,0,0
2024-11-17 13:00:40.311743,10.0.0.1,192.168.1.101,562,0,0
2024-11-17 13:00:41.311743,192.168.1.2,192.168.1.100,1354,0,0
2024-11-17 13:00:42.311743,10.0.0.1,192.168.1.101,1327,0,0
2024-11-17 13:00:43.311743,192.168.1.1,10.0.0.2,1006,0,0
2024-11-17 13:00:44.311743,172.16.0.1,192.168.1.101,1384,0,0
2024-11-17 13:00:45.311743,172.16.0.1,172.16.0.2,611,0,0
2024-11-17 13:00:46.311743,10.0.0.1,10.0.0.2,569,0,0
2024-11-17 13:00:47.311743,192.168.1.2,192.168.1.100,631,0,0
2024-11-17 13:00:48.311743,192.168.1.2,172.16.0.2,395,0,0
2024-11-17 13:00:49.311743,192.168.1.2,10.0.0.2,1463,0,1
2024-11-17 13:00:50.311743,172.16.0.1,192.168.1.100,951,0,0
2024-11-17 13:00:51.311743,172.16.0.1,192.168.1.100,798,0,0
2024-11-17 13:00:52.311743,172.16.0.1,192.168.1.100,826,0,0
2024-11-17 13:00:53.311743,10.0.0.1,172.16.0.2,1108,0,0
2024-11-17 13:00:54.311743,192.168.1.2,10.0.0.2,1110,0,0
2024-11-17 13:00:55.311743,172.16.0.1,10.0.0.2,1328,0,0
2024-11-17 13:00:56.311743,192.168.1.1,10.0.0.2,1361,0,0
2024-11-17 13:00:57.311743,172.16.0.1,192.168.1.101,665,0,0
2024-11-17 13:00:58.311743,192.168.1.1,192.168.1.101,477,0,0
2024-11-17 13:00:59.311743,192.168.1.2,172.16.0.2,163,0,0
2024-11-17 13:01:00.311743,192.168.1.2,192.168.1.101,1217,0,0
2024-11-17 13:01:01.311743,10.0.0.1,172.16.0.2,112,0,0
2024-11-17 13:01:02.311743,192.168.1.2,192.168.1.101,78,0,0
2024-11-17 13:01:03.311743,192.168.1.2,192.168.1.101,582,0,0
2024-11-17 13:01:04.311743,192.168.1.1,172.16.0.2,620,0,0
2024-11-17 13:01:05.311743,192.168.1.2,192.168.1.100,152,0,0
2024-11-17 13:01:06.311743,192.168.1.2,10.0.0.2,663,0,0
2024-11-17 13:01:07.311743,192.168.1.1,192.168.1.101,1437,0,0
2024-11-17 13:01:08.311743,192.168.1.2,172.16.0.2,48,0,1
2024-11-17 13:01:09.311743,192.168.1.2,172.16.0.2,1197,0,0
2024-11-17 13:01:10.311743,192.168.1.2,192.168.1.101,384,0,0
2024-11-17 13:01:11.311743,10.0.0.1,192.168.1.100,179,0,0
2024-11-17 13:01:12.311743,172.16.0.1,192.168.1.101,1445,0,0
2024-11-17 13:01:13.311743,172.16.0.1,192.168.1.101,832,0,0
2024-11-17 13:01:14.311743,172.16.0.1,172.16.0.2,506,0,0
2024-11-17 13:01:15.311743,192.168.1.1,192.168.1.101,1281,0,0
2024-11-17 13:01:16.311743,172.16.0.1,192.168.1.101,852,0,0
2024-11-17 13:01:17.311743,192.168.1.1,192.168.1.101,795,0,0
2024-11-17 13:01:18.311743,10.0.0.1,192.168.1.100,588,0,0
2024-11-17 13:01:19.311743,10.0.0.1,192.168.1.101,613,0,0
2024-11-17 13:01:20.311743,192.168.1.2,10.0.0.2,348,0,0
2024-11-17 13:01:21.311743,10.0.0.1,192.168.1.100,1376,0,0
2024-11-17 13:01:22.311743,192.168.1.2,172.16.0.2,1188,0,0
2024-11-17 13:01:23.311743,172.16.0.1,10.0.0.2,269,0,0
2024-11-17 13:01:24.311743,192.168.1.1,192.168.1.100,95,1,0
2024-11-17 13:01:25.311743,192.168.1.2,192.168.1.101,1087,0,0
2024-11-17 13:01:26.311743,192.168.1.1,192.168.1.101,960,0,0
2024-11-17 13:01:27.311743,192.168.1.1,192.168.1.100,865,0,0
2024-11-17 13:01:28.311743,192.168.1.1,10.0.0.2,419,0,0
2024-11-17 13:01:29.311743,192.168.1.1,192.168.1.100,1179,0,0
2024-11-17 13:01:30.311743,192.168.1.2,10.0.0.2,160,1,0
2024-11-17 13:01:31.311743,192.168.1.2,10.0.0.2,985,1,0
2024-11-17 13:01:32.311743,192.168.1.1,10.0.0.2,729,0,0
2024-11-17 13:01:33.311743,172.16.0.1,192.168.1.101,583,0,0
2024-11-17 13:01:34.311743,192.168.1.2,10.0.0.2,852,0,0
2024-11-17 13:01:35.311743,10.0.0.1,192.168.1.101,1299,0,0
2024-11-17 13:01:36.311743,192.168.1.2,10.0.0.2,283,0,0
2024-11-17 13:01:37.311743,192.168.1.2,10.0.0.2,1113,0,0
2024-11-17 13:01:38.311743,192.168.1.2,192.168.1.100,605,0,0
2024-11-17 13:01:39.311743,192.168.1.1,10.0.0.2,226,0,0
2024-11-17 13:01:40.311743,172.16.0.1,10.0.0.2,1181,0,0
2024-11-17 13:01:41.311743,192.168.1.2,192.168.1.100,478,0,0
2024-11-17 13:01:42.311743,172.16.0.1,192.168.1.100,628,0,0
2024-11-17 13:01:43.311743,10.0.0.1,10.0.0.2,578,0,0
2024-11-17 13:01:44.311743,172.16.0.1,172.16.0.2,842,0,0
2024-11-17 13:01:45.311743,192.168.1.1,192.168.1.100,490,0,0
2024-11-17 13:01:46.311743,10.0.0.1,172.16.0.2,696,0,0
2024-11-17 13:01:47.311743,192.168.1.2,10.0.0.2,1467,0,1
2024-11-17 13:01:48.311743,10.0.0.1,10.0.0.2,776,0,0
2024-11-17 13:01:49.311743,172.16.0.1,192.168.1.100,598,0,0
2024-11-17 13:01:50.311743,10.0.0.1,192.168.1.100,714,0,0
2024-11-17 13:01:51.311743,172.16.0.1,192.168.1.100,359,0,0
2024-11-17 13:01:52.311743,10.0.0.1,10.0.0.2,1219,0,0
2024-11-17 13:01:53.311743,192.168.1.2,192.168.1.101,544,0,0
2024-11-17 13:01:54.311743,10.0.0.1,192.168.1.100,1331,0,0
2024-11-17 13:01:55.311743,192.168.1.1,10.0.0.2,507,0,0
2024-11-17 13:01:56.311743,10.0.0.1,192.168.1.100,1434,0,0
2024-11-17 13:01:57.311743,192.168.1.2,10.0.0.2,1369,0,0
2024-11-17 13:01:58.311743,192.168.1.1,10.0.0.2,1115,0,0
2024-11-17 13:01:59.311743,172.16.0.1,192.168.1.100,1434,0,0
2024-11-17 13:02:00.311743,192.168.1.1,10.0.0.2,1259,0,0
2024-11-17 13:02:01.311743,192.168.1.2,192.168.1.100,361,0,0
2024-11-17 13:02:02.311743,172.16.0.1,172.16.0.2,390,0,0
2024-11-17 13:02:03.311743,192.168.1.1,10.0.0.2,1030,0,0
2024-11-17 13:02:04.311743,192.168.1.2,10.0.0.2,1480,0,1
2024-11-17 13:02:05.311743,192.168.1.2,10.0.0.2,537,0,0
2024-11-17 13:02:06.311743,192.168.1.2,10.0.0.2,1188,0,0
2024-11-17 13:02:07.311743,192.168.1.1,192.168.1.100,144,1,0
2024-11-17 13:02:08.311743,192.168.1.1,192.168.1.100,995,0,0
2024-11-17 13:02:09.311743,172.16.0.1,192.168.1.101,1286,0,0
2024-11-17 13:02:10.311743,192.168.1.1,192.168.1.101,444,0,0
2024-11-17 13:02:11.311743,192.168.1.2,172.16.0.2,44,0,1
2024-11-17 13:02:12.311743,192.168.1.2,192.168.1.100,918,0,0
2024-11-17 13:02:13.311743,172.16.0.1,172.16.0.2,734,0,0
2024-11-17 13:02:14.311743,192.168.1.2,192.168.1.101,1078,0,0
2024-11-17 13:02:15.311743,172.16.0.1,172.16.0.2,1340,0,0
2024-11-17 13:02:16.311743,192.168.1.1,10.0.0.2,1189,0,0
2024-11-17 13:02:17.311743,10.0.0.1,172.16.0.2,967,0,0
2024-11-17 13:02:18.311743,192.168.1.2,10.0.0.2,361,0,0
2024-11-17 13:02:19.311743,192.168.1.2,10.0.0.2,369,0,0
2024-11-17 13:02:20.311743,192.168.1.1,172.16.0.2,1424,0,0
2024-11-17 13:02:21.311743,192.168.1.1,10.0.0.2,910,0,0
2024-11-17 13:02:22.311743,192.168.1.1,10.0.0.2,412,0,0
2024-11-17 13:02:23.311743,192.168.1.2,172.16.0.2,716,0,0
2024-11-17 13:02:24.311743,192.168.1.1,192.168.1.100,432,0,0
2024-11-17 13:02:25.311743,10.0.0.1,10.0.0.2,1230,0,0
2024-11-17 13:02:26.311743,192.168.1.1,172.16.0.2,614,0,0
2024-11-17 13:02:27.311743,192.168.1.1,192.168.1.100,564,0,0
2024-11-17 13:02:28.311743,10.0.0.1,192.168.1.100,423,0,0
2024-11-17 13:02:29.311743,192.168.1.1,172.16.0.2,800,0,0
2024-11-17 13:02:30.311743,10.0.0.1,192.168.1.101,930,0,0
2024-11-17 13:02:31.311743,192.168.1.1,10.0.0.2,1433,0,0
2024-11-17 13:02:32.311743,172.16.0.1,10.0.0.2,989,0,0
2024-11-17 13:02:33.311743,10.0.0.1,192.168.1.101,365,0,0
2024-11-17 13:02:34.311743,10.0.0.1,192.168.1.100,1478,0,1
2024-11-17 13:02:35.311743,172.16.0.1,172.16.0.2,1200,0,0
2024-11-17 13:02:36.311743,172.16.0.1,192.168.1.100,669,0,0
2024-11-17 13:02:37.311743,192.168.1.2,172.16.0.2,81,0,0
2024-11-17 13:02:38.311743,192.168.1.1,192.168.1.100,931,1,0
2024-11-17 13:02:39.311743,172.16.0.1,172.16.0.2,395,0,0
2024-11-17 13:02:40.311743,172.16.0.1,10.0.0.2,664,0,0
2024-11-17 13:02:41.311743,192.168.1.2,10.0.0.2,679,0,0
2024-11-17 13:02:42.311743,192.168.1.1,192.168.1.100,335,0,0
2024-11-17 13:02:43.311743,192.168.1.2,10.0.0.2,127,0,0
2024-11-17 13:02:44.311743,192.168.1.1,192.168.1.101,1177,0,0
2024-11-17 13:02:45.311743,10.0.0.1,192.168.1.100,1118,0,0
2024-11-17 13:02:46.311743,192.168.1.1,172.16.0.2,198,0,0
2024-11-17 13:02:47.311743,10.0.0.1,192.168.1.101,432,0,0
2024-11-17 13:02:48.311743,172.16.0.1,172.16.0.2,892,0,0
2024-11-17 13:02:49.311743,172.16.0.1,192.168.1.101,1068,0,0
2024-11-17 13:02:50.311743,172.16.0.1,172.16.0.2,1167,1,0
2024-11-17 13:02:51.311743,172.16.0.1,10.0.0.2,1428,0,0
2024-11-17 13:02:52.311743,172.16.0.1,192.168.1.100,334,0,0
2024-11-17 13:02:53.311743,10.0.0.1,172.16.0.2,1245,0,0
2024-11-17 13:02:54.311743,192.168.1.1,192.168.1.101,702,0,0
2024-11-17 13:02:55.311743,172.16.0.1,192.168.1.101,1177,0,0
2024-11-17 13:02:56.311743,192.168.1.2,172.16.0.2,485,0,0
2024-11-17 13:02:57.311743,10.0.0.1,10.0.0.2,1087,0,0
2024-11-17 13:02:58.311743,192.168.1.2,192.168.1.100,77,0,0
2024-11-17 13:02:59.311743,192.168.1.1,172.16.0.2,472,0,0
2024-11-17 13:03:00.311743,10.0.0.1,172.16.0.2,1251,0,0
2024-11-17 13:03:01.311743,172.16.0.1,10.0.0.2,1210,0,0
2024-11-17 13:03:02.311743,172.16.0.1,10.0.0.2,1360,0,0
2024-11-17 13:03:03.311743,172.16.0.1,10.0.0.2,965,0,0
2024-11-17 13:03:04.311743,192.168.1.1,172.16.0.2,1240,1,0
2024-11-17 13:03:05.311743,10.0.0.1,172.16.0.2,180,1,0
2024-11-17 13:03:06.311743,192.168.1.1,192.168.1.101,58,0,0
2024-11-17 13:03:07.311743,172.16.0.1,10.0.0.2,1416,0,0
2024-11-17 13:03:08.311743,172.16.0.1,192.168.1.101,679,0,0
2024-11-17 13:03:09.311743,10.0.0.1,192.168.1.100,932,0,0
2024-11-17 13:03:10.311743,172.16.0.1,192.168.1.100,1427,0,0
2024-11-17 13:03:11.311743,10.0.0.1,172.16.0.2,1137,0,0
2024-11-17 13:03:12.311743,192.168.1.1,10.0.0.2,896,0,0
2024-11-17 13:03:13.311743,10.0.0.1,192.168.1.100,1491,0,1
2024-11-17 13:03:14.311743,192.168.1.1,192.168.1.100,790,0,0
2024-11-17 13:03:15.311743,192.168.1.1,192.168.1.101,970,0,0
2024-11-17 13:03:16.311743,10.0.0.1,192.168.1.100,278,0,0
2024-11-17 13:03:17.311743,192.168.1.2,192.168.1.100,633,0,0
2024-11-17 13:03:18.311743,10.0.0.1,192.168.1.101,1129,0,0
2024-11-17 13:03:19.311743,172.16.0.1,192.168.1.100,602,0,0
2024-11-17 13:03:20.311743,192.168.1.1,10.0.0.2,1471,0,1
2024-11-17 13:03:21.311743,192.168.1.2,10.0.0.2,819,0,0
2024-11-17 13:03:22.311743,192.168.1.2,10.0.0.2,1449,0,0
2024-11-17 13:03:23.311743,10.0.0.1,10.0.0.2,1205,0,0
2024-11-17 13:03:24.311743,192.168.1.1,192.168.1.101,1060,0,0
2024-11-17 13:03:25.311743,192.168.1.2,192.168.1.100,801,0,0
2024-11-17 13:03:26.311743,172.16.0.1,192.168.1.100,200,0,0
2024-11-17 13:03:27.311743,192.168.1.2,192.168.1.101,753,0,0
2024-11-17 13:03:28.311743,192.168.1.1,10.0.0.2,891,0,0
2024-11-17 13:03:29.311743,192.168.1.1,10.0.0.2,1124,0,0
2024-11-17 13:03:30.311743,192.168.1.2,192.168.1.100,165,0,0
2024-11-17 13:03:31.311743,10.0.0.1,192.168.1.101,880,0,0
2024-11-17 13:03:32.311743,172.16.0.1,172.16.0.2,729,0,0
2024-11-17 13:03:33.311743,10.0.0.1,172.16.0.2,1309,0,0
2024-11-17 13:03:34.311743,172.16.0.1,192.168.1.100,897,0,0
2024-11-17 13:03:35.311743,192.168.1.1,192.168.1.101,1365,0,0
2024-11-17 13:03:36.311743,192.168.1.2,10.0.0.2,1385,0,0
2024-11-17 13:03:37.311743,192.168.1.2,172.16.0.2,33,0,1
2024-11-17 13:03:38.311743,192.168.1.1,10.0.0.2,1421,0,0
2024-11-17 13:03:39.311743,192.168.1.2,192.168.1.101,1263,0,0
2024-11-17 13:03:40.311743,172.16.0.1,172.16.0.2,189,0,0
2024-11-17 13:03:41.311743,192.168.1.1,192.168.1.100,670,0,0
2024-11-17 13:03:42.311743,192.168.1.2,192.168.1.101,1064,0,0
2024-11-17 13:03:43.311743,192.168.1.1,10.0.0.2,713,0,0
2024-11-17 13:03:44.311743,192.168.1.2,172.16.0.2,1004,0,0
2024-11-17 13:03:45.311743,172.16.0.1,172.16.0.2,522,0,0
2024-11-17 13:03:46.311743,172.16.0.1,10.0.0.2,986,0,0
2024-11-17 13:03:47.311743,10.0.0.1,172.16.0.2,584,0,0
2024-11-17 13:03:48.311743,192.168.1.2,192.168.1.101,612,0,0
2024-11-17 13:03:49.311743,192.168.1.2,10.0.0.2,547,0,0
2024-11-17 13:03:50.311743,10.0.0.1,172.16.0.2,342,0,0
2024-11-17 13:03:51.311743,192.168.1.2,10.0.0.2,874,0,0
2024-11-17 13:03:52.311743,10.0.0.1,192.168.1.100,667,0,0
2024-11-17 13:03:53.311743,192.168.1.1,192.168.1.100,57,0,0
2024-11-17 13:03:54.311743,192.168.1.2,10.0.0.2,904,0,0
2024-11-17 13:03:55.311743,192.168.1.1,10.0.0.2,1028,0,0
2024-11-17 13:03:56.311743,172.16.0.1,192.168.1.101,28,0,1
2024-11-17 13:03:57.311743,172.16.0.1,10.0.0.2,296,0,0
2024-11-17 13:03:58.311743,172.16.0.1,192.168.1.101,1211,0,0
2024-11-17 13:03:59.311743,172.16.0.1,192.168.1.101,1364,0,0
2024-11-17 13:04:00.311743,192.168.1.1,10.0.0.2,906,0,0
2024-11-17 13:04:01.311743,10.0.0.1,192.168.1.101,834,0,0
2024-11-17 13:04:02.311743,192.168.1.2,192.168.1.100,1143,0,0
2024-11-17 13:04:03.311743,10.0.0.1,192.168.1.101,1277,0,0
2024-11-17 13:04:04.311743,192.168.1.2,192.168.1.101,981,0,0
2024-11-17 13:04:05.311743,192.168.1.1,192.168.1.101,361,0,0
2024-11-17 13:04:06.311743,192.168.1.1,10.0.0.2,208,0,0
2024-11-17 13:04:07.311743,192.168.1.2,10.0.0.2,1409,0,0
2024-11-17 13:04:08.311743,172.16.0.1,192.168.1.101,46,0,1
2024-11-17 13:04:09.311743,192.168.1.1,172.16.0.2,958,0,0
2024-11-17 13:04:10.311743,10.0.0.1,192.168.1.100,585,0,0
2024-11-17 13:04:11.311743,10.0.0.1,172.16.0.2,917,0,0
2024-11-17 13:04:12.311743,192.168.1.2,172.16.0.2,462,0,0
2024-11-17 13:04:13.311743,192.168.1.1,172.16.0.2,906,0,0
2024-11-17 13:04:14.311743,192.168.1.2,192.168.1.101,911,0,0
2024-11-17 13:04:15.311743,172.16.0.1,192.168.1.100,497,0,0
2024-11-17 13:04:16.311743,10.0.0.1,192.168.1.100,252,0,0
2024-11-17 13:04:17.311743,172.16.0.1,172.16.0.2,939,0,0
2024-11-17 13:04:18.311743,10.0.0.1,192.168.1.100,1409,0,0
2024-11-17 13:04:19.311743,192.168.1.2,172.16.0.2,731,0,0
2024-11-17 13:04:20.311743,172.16.0.1,10.0.0.2,851,0,0
2024-11-17 13:04:21.311743,192.168.1.1,192.168.1.100,748,0,0
2024-11-17 13:04:22.311743,192.168.1.2,192.168.1.100,1007,0,0
2024-11-17 13:04:23.311743,192.168.1.1,192.168.1.100,842,0,0
2024-11-17 13:04:24.311743,10.0.0.1,192.168.1.101,675,0,0
2024-11-17 13:04:25.311743,192.168.1.1,172.16.0.2,386,0,0
2024-11-17 13:04:26.311743,192.168.1.1,192.168.1.100,480,0,0
2024-11-17 13:04:27.311743,172.16.0.1,172.16.0.2,1284,0,0
2024-11-17 13:04:28.311743,192.168.1.2,172.16.0.2,592,0,0
2024-11-17 13:04:29.311743,192.168.1.2,192.168.1.100,546,0,0
2024-11-17 13:04:30.311743,192.168.1.1,192.168.1.101,898,0,0
2024-11-17 13:04:31.311743,172.16.0.1,192.168.1.100,1255,0,0
2024-11-17 13:04:32.311743,192.168.1.2,192.168.1.100,172,0,0
2024-11-17 13:04:33.311743,192.168.1.2,192.168.1.101,916,0,0
2024-11-17 13:04:34.311743,10.0.0.1,172.16.0.2,1239,0,0
2024-11-17 13:04:35.311743,192.168.1.1,10.0.0.2,766,0,0
2024-11-17 13:04:36.311743,172.16.0.1,192.168.1.100,268,0,0
2024-11-17 13:04:37.311743,192.168.1.2,192.168.1.101,1053,0,0
2024-11-17 13:04:38.311743,192.168.1.2,192.168.1.101,1091,0,0
2024-11-17 13:04:39.311743,192.168.1.2,192.168.1.100,589,0,0
2024-11-17 13:04:40.311743,192.168.1.1,172.16.0.2,1186,0,0
2024-11-17 13:04:41.311743,172.16.0.1,10.0.0.2,1113,0,0
2024-11-17 13:04:42.311743,172.16.0.1,192.168.1.100,1267,0,0
2024-11-17 13:04:43.311743,172.16.0.1,192.168.1.100,1252,0,0
2024-11-17 13:04:44.311743,192.168.1.2,192.168.1.101,275,0,0
2024-11-17 13:04:45.311743,172.16.0.1,192.168.1.100,1478,0,1
2024-11-17 13:04:46.311743,192.168.1.1,192.168.1.100,1039,0,0
2024-11-17 13:04:47.311743,172.16.0.1,192.168.1.101,1070,0,0
2024-11-17 13:04:48.311743,172.16.0.1,172.16.0.2,1250,0,0
2024-11-17 13:04:49.311743,10.0.0.1,172.16.0.2,892,0,0
2024-11-17 13:04:50.311743,192.168.1.2,172.16.0.2,60,0,0
2024-11-17 13:04:51.311743,192.168.1.1,172.16.0.2,1346,0,0
2024-11-17 13:04:52.311743,192.168.1.2,192.168.1.101,1002,0,0
2024-11-17 13:04:53.311743,192.168.1.2,10.0.0.2,1340,0,0
2024-11-17 13:04:54.311743,172.16.0.1,172.16.0.2,120,0,0
2024-11-17 13:04:55.311743,192.168.1.1,10.0.0.2,1385,0,0
2024-11-17 13:04:56.311743,172.16.0.1,10.0.0.2,680,0,0
2024-11-17 13:04:57.311743,192.168.1.1,172.16.0.2,320,0,0
2024-11-17 13:04:58.311743,192.168.1.2,192.168.1.100,658,0,0
2024-11-17 13:04:59.311743,192.168.1.1,172.16.0.2,374,0,0
2024-11-17 13:05:00.311743,10.0.0.1,192.168.1.100,555,0,0
2024-11-17 13:05:01.311743,172.16.0.1,192.168.1.100,1020,0,0
2024-11-17 13:05:02.311743,172.16.0.1,192.168.1.101,104,0,0
2024-11-17 13:05:03.311743,172.16.0.1,192.168.1.101,686,0,0
2024-11-17 13:05:04.311743,172.16.0.1,10.0.0.2,1060,0,0
2024-11-17 13:05:05.311743,10.0.0.1,10.0.0.2,1201,0,0
2024-11-17 13:05:06.311743,10.0.0.1,10.0.0.2,652,0,0
2024-11-17 13:05:07.311743,192.168.1.1,10.0.0.2,20,0,1
2024-11-17 13:05:08.311743,10.0.0.1,192.168.1.101,915,0,0
2024-11-17 13:05:09.311743,192.168.1.2,10.0.0.2,1497,0,1
2024-11-17 13:05:10.311743,10.0.0.1,192.168.1.100,433,0,0
2024-11-17 13:05:11.311743,10.0.0.1,192.168.1.100,1307,0,0
2024-11-17 13:05:12.311743,172.16.0.1,192.168.1.101,441,0,0
2024-11-17 13:05:13.311743,172.16.0.1,192.168.1.101,137,0,0
2024-11-17 13:05:14.311743,10.0.0.1,192.168.1.101,630,0,0
2024-11-17 13:05:15.311743,192.168.1.2,172.16.0.2,649,0,0
2024-11-17 13:05:16.311743,192.168.1.1,172.16.0.2,1356,0,0
2024-11-17 13:05:17.311743,192.168.1.1,172.16.0.2,36,0,1
2024-11-17 13:05:18.311743,192.168.1.1,192.168.1.101,367,0,0
2024-11-17 13:05:19.311743,172.16.0.1,10.0.0.2,978,0,0
2024-11-17 13:05:20.311743,172.16.0.1,192.168.1.100,436,0,0
2024-11-17 13:05:21.311743,172.16.0.1,192.168.1.101,1420,0,0
2024-11-17 13:05:22.311743,192.168.1.2,172.16.0.2,731,0,0
2024-11-17 13:05:23.311743,192.168.1.1,172.16.0.2,1237,0,0
2024-11-17 13:05:24.311743,10.0.0.1,192.168.1.100,514,0,0
2024-11-17 13:05:25.311743,192.168.1.1,192.168.1.100,132,0,0
2024-11-17 13:05:26.311743,192.168.1.1,172.16.0.2,319,0,0
2024-11-17 13:05:27.311743,172.16.0.1,192.168.1.101,309,0,0
2024-11-17 13:05:28.311743,192.168.1.1,192.168.1.101,676,0,0
2024-11-17 13:05:29.311743,172.16.0.1,10.0.0.2,725,0,0
2024-11-17 13:05:30.311743,10.0.0.1,192.168.1.100,577,0,0
2024-11-17 13:05:31.311743,172.16.0.1,192.168.1.101,1367,0,0
2024-11-17 13:05:32.311743,192.168.1.1,10.0.0.2,707,0,0
2024-11-17 13:05:33.311743,192.168.1.1,192.168.1.100,238,0,0
2024-11-17 13:05:34.311743,172.16.0.1,192.168.1.100,1425,0,0
2024-11-17 13:05:35.311743,192.168.1.2,10.0.0.2,1395,0,0
2024-11-17 13:05:36.311743,10.0.0.1,10.0.0.2,689,0,0
2024-11-17 13:05:37.311743,192.168.1.2,192.168.1.101,174,1,0
2024-11-17 13:05:38.311743,192.168.1.2,192.168.1.101,1190,0,0
2024-11-17 13:05:39.311743,192.168.1.1,10.0.0.2,995,0,0
2024-11-17 13:05:40.311743,172.16.0.1,10.0.0.2,332,0,0
2024-11-17 13:05:41.311743,192.168.1.2,10.0.0.2,634,0,0
2024-11-17 13:05:42.311743,192.168.1.1,172.16.0.2,85,0,0
2024-11-17 13:05:43.311743,192.168.1.1,192.168.1.101,547,1,0
2024-11-17 13:05:44.311743,10.0.0.1,10.0.0.2,502,0,0
2024-11-17 13:05:45.311743,172.16.0.1,10.0.0.2,63,0,0
2024-11-17 13:05:46.311743,10.0.0.1,192.168.1.100,1261,0,0
2024-11-17 13:05:47.311743,192.168.1.2,172.16.0.2,701,0,0
2024-11-17 13:05:48.311743,192.168.1.2,172.16.0.2,1266,0,0
2024-11-17 13:05:49.311743,10.0.0.1,192.168.1.101,689,1,0
2024-11-17 13:05:50.311743,192.168.1.1,192.168.1.100,229,0,0
2024-11-17 13:05:51.311743,192.168.1.1,172.16.0.2,1034,0,0
2024-11-17 13:05:52.311743,172.16.0.1,172.16.0.2,950,0,0
2024-11-17 13:05:53.311743,172.16.0.1,192.168.1.101,1395,0,0
2024-11-17 13:05:54.311743,192.168.1.2,10.0.0.2,499,0,0
2024-11-17 13:05:55.311743,10.0.0.1,172.16.0.2,474,0,0
2024-11-17 13:05:56.311743,192.168.1.2,172.16.0.2,647,0,0
2024-11-17 13:05:57.311743,192.168.1.2,172.16.0.2,1044,0,0
2024-11-17 13:05:58.311743,172.16.0.1,10.0.0.2,39,0,1
2024-11-17 13:05:59.311743,10.0.0.1,10.0.0.2,802,0,0
2024-11-17 13:06:00.311743,192.168.1.2,192.168.1.101,1150,0,0
2024-11-17 13:06:01.311743,192.168.1.2,192.168.1.101,550,0,0
2024-11-17 13:06:02.311743,192.168.1.1,172.16.0.2,21,0,1
2024-11-17 13:06:03.311743,192.168.1.2,172.16.0.2,967,0,0
2024-11-17 13:06:04.311743,10.0.0.1,192.168.1.101,228,0,0
2024-11-17 13:06:05.311743,192.168.1.2,10.0.0.2,1107,0,0
2024-11-17 13:06:06.311743,192.168.1.2,192.168.1.101,849,0,0
2024-11-17 13:06:07.311743,192.168.1.1,192.168.1.101,349,1,0
2024-11-17 13:06:08.311743,192.168.1.2,172.16.0.2,651,0,0
2024-11-17 13:06:09.311743,192.168.1.2,192.168.1.100,716,0,0
2024-11-17 13:06:10.311743,172.16.0.1,10.0.0.2,129,0,0
